152 1 0
157 0 0
162 11 0
167 13 0
172 8 0
177 3 0
182 6 0
187 3 1
192 3 0
197 2 0
202 6 0
207 4 1
212 9 0
217 14 1
222 13 3
227 21 1
232 32 15
237 19 36
242 38 56
247 72 140
252 133 185
257 11 9
262 2 0
