272 132 146
277 155 246
282 60 134
287 30 81
292 25 32
297 12 13
302 16 7
307 19 0
312 14 0
317 4 0
322 1 0
327 10 0
332 8 0
337 8 0
342 8 0
347 10 0
352 9 0
357 3 0
